GSM4909553_20200611-190360B_012N_HG-U133_Plus_2_	GSM4909554_20200611-190360B_013N_HG-U133_Plus_2_	GSM4909555_20200616-190360B_014N_HG-U133_Plus_2_	GSM4909556_20200616-190360B_015N_HG-U133_Plus_2_	GSM4909609_20200611-190360B_012T_HG-U133_Plus_2_	GSM4909610_20200611-190360B_013T_HG-U133_Plus_2_	GSM4909611_20200616-190360B_014T_HG-U133_Plus_2_	GSM4909612_20200616-190360B_015T_HG-U133_Plus_2_
1552520_at	4.20368745477184	4.16404231712022	3.83764879708442	3.75379662054284	3.56125867115441	3.5655713691501	3.69221511747723	3.46224564294693
1552521_a_at	2.23499363379701	2.35247823653502	2.76100774656835	2.63142714019818	1.95809089143979	1.80175893983925	2.12743720849636	1.65761415411763
1552522_at	1.2009453938123	1.23517590360047	1.30092579928402	1.28337007604453	1.20901257762629	1.34836330675796	1.22314547869575	1.29516085210544
1552523_a_at	3.48953277126731	3.38335964242002	2.98886335170365	3.31092872077115	3.47344794290515	3.42477023200309	3.36026053974765	3.37750354142286
1552524_at	4.88177229183666	4.93672337698906	4.61953534455879	4.71612239957392	5.11552128788321	4.77897402928133	4.73912338572461	4.45892367229852
1552526_at	3.68674072495073	4.50677134345862	4.06190476933998	4.21671769232914	3.93295204532629	3.93295204532629	4.45144141523119	3.52374884873896
1552528_at	5.49655688510113	5.40523164719276	5.15800652457126	5.35245687748224	5.20338210715787	5.24301995305104	5.13636874582514	5.06677306883062
1552531_a_at	2.36752995253995	2.52042010737094	2.47776838066916	2.75982372006888	3.1268403742074	2.58582236628968	2.44954747200931	2.84659777427276
1552532_a_at	4.1859405081064	4.21008717508933	5.32398087311862	4.51383318020839	2.01831970912107	2.12398370761871	2.23187677620775	2.83741671235599
1552535_at	4.79205168951509	4.78468683219533	4.63244732326905	4.87428013010224	4.96971422608679	4.90271834244162	4.88652530370657	4.58119707938166
1552536_at	3.98588114327709	4.0536941200024	3.9375788460478	3.74580200928151	3.73152261873357	3.77768166263962	4.18684081431251	3.9577681579822
1552538_a_at	2.84241308566868	2.84241308566868	2.76512147320406	2.87952170309494	2.83013412895419	2.72836687736822	2.99852447362903	2.83455513570718
1552540_s_at	4.45661746098969	4.64682375559079	4.44766755912293	4.52116473880382	4.0677510089841	4.38633945052436	4.31943825897894	4.12434052969245
1552541_at	5.56607085383356	5.7555843686787	5.67051969553853	5.60015193337985	5.65831178285404	5.58450400208796	5.40789524180848	5.52498934629047
1552542_s_at	3.81167645559639	3.97930359517391	3.64704944686329	3.70257234763718	3.75187624818594	3.66494164939592	4.04579040068097	3.3650444505676
1552543_a_at	4.06541415227287	3.95629235950501	3.98348900067309	3.97867631843713	3.97867631843713	4.31842184190647	4.17304470027189	3.69485956150382
1552544_at	3.66359408075929	3.93295204532629	3.22537973848374	3.53711086886271	3.53628977307949	3.63564790492496	3.22747135965588	3.20279728542382
1552546_a_at	3.18214115368516	2.68651737776556	2.4602263077817	3.13478065676259	2.64639590525769	2.64429664665059	2.84760713701091	2.45943474790886
1552548_at	2.54820664211426	2.43348139416165	2.52282507507418	2.36213261955298	2.51720953910951	2.5646567705389	2.5907442455404	2.52594821102052
1552549_a_at	5.0020863519546	4.45093133940177	4.38733040674495	4.74104623476649	4.50393825295825	4.96841233998471	4.53642688255811	4.445975669826
1552552_s_at	3.30635077008149	2.89209493675133	2.9861738306343	3.02109126689929	3.17174165530823	2.82782787331641	4.13657616743037	3.1268403742074
1552553_a_at	3.92547826714696	3.46419614368828	3.31008200488858	3.59906172826749	3.40658067212962	3.49391701316816	4.38949674775252	4.14280402676093
1552554_a_at	2.06264323138662	2.05847939622856	2.0393211584854	2.2151518099649	1.88788482567191	2.43506600079462	1.97024752851301	2.05226228446588
1552555_at	4.34537879091998	4.40392795118514	4.14256619260119	4.57901436113991	4.90409690158533	4.72683795121391	4.37563835778451	4.55463357568196
1552557_a_at	2.86152904496326	3.32588166048475	3.53557867452857	3.35687389892167	2.58539030158818	2.57400504982669	2.73456121712818	2.82782787331641
1552558_a_at	4.670631444221	4.62241148329602	4.40921095181617	4.61224069123638	4.56829766754931	4.8619303316021	4.66276412065586	4.33980059105889
1552559_a_at	3.13114424044328	3.26829444025642	2.87903101477676	2.99117735917451	3.12996843196066	3.38128422911272	3.03850636075781	2.75060455090007
1552562_at	3.53982926957908	3.71258566419237	3.82565829551515	3.72251857804237	3.87094581716954	3.83857806272553	3.83171203945414	3.8130763315529
1552563_a_at	3.146892104156	2.8179466322662	2.76555122760447	2.83673627566885	3.01997651433041	2.85800229892999	2.9565096974563	2.8218074864914
1552564_at	1.94065602015037	1.88882624755451	1.84995282535712	2.14441169193563	1.66960243134805	1.97779461940224	1.95248416374237	1.81534185012181
1552566_at	2.69023377442516	3.0385960837444	2.81572263553376	2.98425695315166	3.1764504619038	3.23068670980593	2.71341017505727	2.99345679781613
1552568_at	3.9732442639242	4.08255262656058	3.67644372038373	4.0085676480868	3.70955399954798	3.73732193853484	3.52636194806557	3.44917049473988
1552569_a_at	3.28274847782612	3.98855686334763	3.91696628502366	3.32134503102406	3.66017418612787	3.56562705883269	3.44116337205618	3.31898771561675
1552570_at	2.88823384576126	2.99318747610024	3.18722194785874	2.73002960127755	2.81186150719903	2.62783736530867	3.19065501165159	2.54783859440419
1552572_a_at	1.45272264460121	1.65622227268785	1.64948464160685	1.69113970895284	1.57439036676638	1.5108282048903	1.56214337880488	1.67311886858816
1552573_s_at	2.71207701113838	2.7664699975246	2.74751070671068	2.53931130901818	2.8918420828273	2.54752594960784	2.77519036466506	2.91807198855875
1552575_a_at	4.67245005784746	4.16240567806048	3.88617953858284	4.46172108059434	5.52903430476144	4.01105176937386	4.77131009962234	3.62013194327499
1552576_at	3.6154915707273	3.84491721266706	3.55901461420406	3.81829361425572	3.69500384213453	3.74783974651	3.64966658304658	3.26717193999714
1552578_a_at	2.04125335069524	1.94291290721918	2.15763220531404	2.03202939702517	2.03076022435626	1.99938780756924	2.29141624114171	1.99938780756924
1552579_a_at	2.95947236660222	3.73472475824601	2.95728821210813	3.06815722114618	3.00405409293098	3.16296943765007	2.95971508222672	2.88908312525228
1552580_at	3.2710170044526	3.21797483899313	3.25439426550426	3.2631056151173	3.26686131971551	3.3248367739975	3.42319637651684	3.08685873089687
1552582_at	2.68921000961271	2.18319273388197	2.19371004075663	2.10075152482741	2.86215274572202	2.30773557436804	2.32007205462029	2.45943474790886
1552583_s_at	3.10321695971446	3.30939878294294	3.54027545610228	2.88402333245852	3.11300845902071	2.93673281219575	2.80667851873812	2.45943474790886
1552584_at	6.48437503719669	4.73860693869118	5.13756416680968	4.77897402928133	6.15472953193832	5.01864243016378	6.94382389821051	5.31895165202209
1552585_s_at	1.73757711333765	1.88719953055027	1.64033774467394	2.01400873231614	1.60027181433922	1.83045329801881	1.87716685720108	1.86085432401823
1552586_at	4.80821738471343	4.91438414952658	4.55049063958509	4.82738285458055	4.71280724078981	4.63790184177679	4.74446060052026	4.51090589152511
1552587_at	1.49882368422123	1.6718343162453	1.79701345656463	1.71514847357302	1.73211072983014	1.46620219820971	1.62742668172169	1.85641935257414
1552588_a_at	2.00184685380686	2.11383321712704	1.94955257553799	2.09678790211704	2.076535552963	1.9783093795485	1.97596460184589	1.86716278528682
1552590_a_at	2.095115059786	2.21526376147769	2.01622253570957	2.41367612010325	2.0789328734406	2.29388986920571	1.90519801772575	1.8178253043961
1552592_at	1.96207821117874	1.96248469437233	2.15910235536444	1.73427201804501	1.75713418987624	2.04125335069524	1.65855009245171	1.92916066498951
1552594_at	4.45522764685802	4.44153227362851	4.14302715312871	4.21606390789559	4.44153227362851	4.49957970108799	4.0750829779888	4.01668378517309
1552596_at	4.73478919430368	5.0800304656254	4.67784232313974	4.99517879013719	4.83058572841693	4.7149212886358	4.72542892148754	4.45661746098969
1552598_at	3.20267500279519	3.12055136450662	3.19944125026697	3.57447342745651	3.18659809220937	3.38396067863794	3.12055136450662	3.19944125026697
1552599_at	2.62614880381381	2.82709542330137	2.85341748049211	2.86691325297269	2.79730882608068	2.80980136986605	2.73931604947499	2.65813255636123
1552602_at	4.51891489057889	4.44328192575867	4.44884341351687	4.41345831012304	4.49706710376481	4.38949674775252	4.52922299418059	4.36786554726723
1552604_at	3.31759262386263	3.48595121825912	3.07169538492896	3.4878168813468	3.32631916272045	3.33156272489013	3.47626734852083	2.95607564193224
1552605_s_at	2.69023377442516	2.81359300777182	2.5877608629636	2.73574882526201	2.58717634730742	2.45998539444017	2.75145095514721	2.53630325238192
1552607_at	4.14017920863383	3.83857806272553	3.9822399244111	3.9446792265144	3.9894606009253	3.64661439498216	4.0667712230471	3.92360097073583
1552608_at	3.35128217900431	3.53006655539557	3.36409623377002	3.22381208168421	3.25439426550426	3.31759343667181	3.35263515898935	3.31298547516711
1552609_s_at	3.08569100957323	2.88004300777487	2.76657883828858	2.92137719050732	3.11808455288741	2.89247794524743	2.96063416560311	2.85582778318444
1552610_a_at	4.70095818409081	4.84402506885237	5.14279991531359	4.87428013010224	4.78552767636555	4.76948563605101	4.90293907581219	4.48905121502721
1552611_a_at	8.59538655872537	8.68159744149729	8.44947662006375	8.5237496875842	8.44359982287166	8.15696692341586	9.33551779822847	8.41782626326568
1552612_at	4.25561019252998	3.74881312670667	4.10685771855982	3.95830203588557	4.18565047614412	3.9784688847498	4.66276412065586	3.81699890700589
1552613_s_at	4.18373044179243	3.40664705090205	4.15628705058771	3.64704944686329	4.14974777474289	3.77261225286518	4.52474882317102	4.3281436422079
1552615_at	6.45302254833472	6.6713933324812	6.38861866882605	6.49446533613931	6.35150219170141	6.50338649404358	6.485441499075	6.27113785421361
1552616_a_at	3.52120562960956	3.73247120209256	3.27873697755946	3.21612610769519	3.48251123300131	3.43767404557031	3.48583458987408	3.40153336675168
1552617_a_at	5.52980981667729	5.92092940451253	5.9091879302739	6.0610271617413	5.58094253389428	5.85684784857777	5.36524319519339	6.18772599189312
1552618_at	6.56043665349553	6.21343404537579	5.92811285674052	6.36114480851576	7.5420087707443	7.1358613456803	6.67067508162473	6.68761310956478
1552619_a_at	2.9798281715313	3.09426949527529	3.08543838823655	3.02529761324556	3.45503189357431	4.24973464787866	2.93829217335493	2.77921217956461
1552620_at	6.3006630327883	6.37967473109544	6.20688457897438	6.30062488605738	6.87604421491735	8.61390352001764	5.9473029249921	6.04885656024113
1552621_at	6.37114945840607	5.41364252507388	4.87739196525045	5.65800265555662	6.61530948278808	6.20054536058383	6.22859188759254	7.03508061196609
1552622_s_at	5.3867860816731	4.57619879355575	4.14699587597258	4.66123680025377	5.39135543495133	5.20898432133149	4.88652530370657	5.83837185368019
1552623_at	3.76942850046265	3.28711138666529	3.19519556858442	3.28711138666529	3.66805533302549	2.94268698483039	3.93818988313306	3.09088635054589
1552625_a_at	3.60915979503406	3.60915979503406	3.86205134951953	3.5668627710068	3.93215509754737	3.68189082140921	4.14915846253747	3.7696872316732
1552626_a_at	4.01864867165919	3.40019827879035	2.98211654430022	3.62704822678597	4.03302337128314	3.6252767289134	4.38059834512229	4.23187360722814
1552627_a_at	4.28346185108341	4.7364280346067	4.79561520518087	4.30593262882031	4.14363130581116	3.93295204532629	3.73571581710563	3.34954890278671
1552628_a_at	6.79451540284645	6.96130630103837	7.55034969401493	6.89642859163107	6.50386211874238	6.94273433212983	6.8886842868114	6.51844990013495
1552629_a_at	3.09568583076066	3.14969670362529	2.98664636289009	3.01927032070145	3.09373136667624	3.17299082904772	2.87939886984872	2.95533055683887
1552630_a_at	3.60032001372617	3.49281491092522	3.09100545377221	3.55311762147936	3.76039962892226	4.14646264025403	3.46120146989231	3.57262433249365
1552631_a_at	4.20764203303812	4.21973930298861	4.15191774537218	3.89555701552541	3.9591731205976	4.29773929354164	4.08661561323847	4.22650376099137
1552632_a_at	3.64310828518397	4.10550349938654	3.95449110836667	3.91898149331229	3.7051745945437	3.5791861689598	3.75287691982159	3.26346764214595
1552633_at	5.41235985345055	5.71765900300254	5.34494624414657	5.45246250396946	4.99266815088192	4.98141979380897	5.20081922571175	4.72078377853962
1552634_a_at	5.73898154161077	6.84443785964456	6.19303809945066	6.57971692802202	5.10742110521877	4.19629218103927	5.3589090804642	4.73837152645571
1552637_at	2.27674140111875	2.27679679936492	2.25986819594296	2.14472788730476	2.34190846615506	2.36480105421608	2.06035718240263	2.11369393687249
1552639_at	3.99830479612053	3.88414493180536	3.98068620252899	3.85975816814857	4.65563652309273	4.29071072313686	4.61205018044761	3.94898021865225
1552641_s_at	4.66132050544089	4.67693338941358	4.56327859647628	4.30105887865486	5.10137540617995	4.73087317646249	4.91651577066614	4.3191861956227
1552643_at	5.42941621329584	5.90388271601466	5.68590017171901	5.8692412618188	6.23215564509813	4.41382684742709	4.86009565009571	4.57503790795488
1552644_a_at	3.5016257924245	3.66184056847823	3.26810119877869	3.46193451433706	6.67713934689701	4.8493306971207	3.90474251967692	4.41955474474667
1552646_at	4.6975034773472	4.9283845567779	4.29844942207907	4.79148990568225	4.59724068809239	4.46288312902238	4.6549714669816	4.52510963503978
1552648_a_at	5.67113659601694	5.22367020215963	5.16674396650632	5.53661492462482	5.5906911404259	6.24720997968352	5.15387747062084	4.95437083668786
1552649_a_at	3.4917360203568	3.72477909810838	3.86020022814305	3.75677280070474	3.43557298680389	3.5327319834479	3.19465085145768	3.1268403742074
1552651_a_at	4.59594407191512	4.7256705937948	4.82383341083589	4.83985786123523	4.26981184138836	4.3314621577848	4.4287023239961	4.31791868402582
1552652_at	4.43859884216681	4.38949674775252	4.43672844937321	4.38949674775252	4.51781864935706	4.55952779777477	4.94261235759276	4.51781864935706
1552656_s_at	3.92075615519539	4.29145572830178	3.56100498498204	3.31396403640442	3.89054012228048	3.79569931122527	3.69055536517764	3.64704944686329
1552657_a_at	4.06954016538795	4.01251973819384	3.70274471350613	3.97463452150331	4.08317882035991	4.0188638799063	3.92119203443215	3.80588906497001
1552658_a_at	1.74393151403905	1.88471279435301	2.19027086498346	1.70964968622355	1.83092743446274	2.16867938636467	1.80011396487589	1.80011396487589
1552660_a_at	2.55357755797457	2.57590386429445	2.45309921467207	2.45584140635553	2.49355734331274	2.51929486556329	2.49619395034663	2.41638452877821
1552661_at	1.30754889517446	1.17966458430238	1.17851266809454	1.19191157226388	1.1537038663233	1.27714786917503	1.46828858154229	1.333960479105
1552662_a_at	3.61959803111677	3.6726534598882	3.19819034613639	3.36714814888423	3.49666809863925	3.49890351811679	3.37339442077692	3.20534219778661
1552663_a_at	4.7568581425371	5.26101154494381	5.09802864337069	4.94725673483936	5.14807495193236	4.73378353714667	5.02119110834443	4.6963119636589
1552664_at	5.01562776654444	5.08848673051134	5.07984377411205	5.14839337919611	4.91822058139791	4.63325307947356	5.47758332712238	5.29980935522751
1552665_at	4.38949674775252	4.60238344427548	4.67917379077251	4.60194221575656	4.39107520572877	4.71861638182159	4.5967508960356	4.3242545620674
1552666_a_at	1.64033774467394	1.67612092551774	1.42140088906993	1.54425370478025	1.47373584289407	1.76262411348758	1.65283028845931	1.37497006235793
1552667_a_at	4.59540728385187	4.39983144908092	4.57727012176951	4.57293602241711	4.54434108355513	4.50984919811321	4.87229564097763	4.42193010305776
1552669_at	3.64154064469625	3.56914607069775	3.73940411574264	3.64119489242035	3.7622277000487	3.64119489242035	3.59910221339915	3.45010164027874
1552670_a_at	3.58927459239881	3.97187473467308	3.55334190077275	3.67715378831282	3.75885832350222	3.53810143673796	3.69411604456994	3.47737885115204
1552671_a_at	3.84564093472155	3.69255494768258	3.82724952394535	3.3617061593052	4.56408453119425	4.31366456966827	4.02967083340811	3.9676709017914
1552672_a_at	4.53010088153707	4.67252115136333	4.23143217069893	4.49757194603913	4.90276513380148	5.3193352498325	4.73946922582951	4.30196037484121
1552673_at	1.77043168881098	2.0422904706378	1.62808205593471	1.89106401295556	1.88067011694019	1.87823134603416	1.72647231047685	1.75311622564332
1552674_at	1.23255953788658	1.47582446361595	1.29537199577311	1.26758199917445	1.30769205177208	1.38371968493865	1.39160133986231	1.55273647733376
1552675_at	1.68491930490683	1.74843767452033	1.6671085951417	1.66929801031293	1.6584371796285	1.45560889559997	1.54020772507709	1.68622123881572
1552676_at	4.37557799857874	4.16431309094104	4.36007341115755	4.24329495175993	4.24868918563804	4.47223623158418	4.47223623158418	4.30924324482302
1552677_a_at	3.47809511238029	3.49608715868277	3.32797887957238	3.5117959644761	3.53132846516813	3.41549646738442	3.52214767461033	3.27445998715083
1552678_a_at	3.662731527291	3.77645371683892	3.63020413158695	3.75120871834591	3.70860631786781	4.49302708824057	3.82972753014142	3.85702917219983
1552680_a_at	4.27882311766454	3.38930242176505	3.64704944686329	3.83963935784173	4.77280250899157	5.39843587913536	4.47295071282971	4.76300930852463
